"pair","type","Only_Related_cosine","DifferenceScore_cosine","Related_score_cosine","Unrelated_score_cosine","Only_Related_Prompt","DifferenceScore_Prompt","Related_score_Prompt","Unrelated_score_Prompt"
"witness-disappointment","unrelated",NA,0.317301329573625,0.526575196377732,0.209273866804107,NA,0.4525,0.525,0.0725
"silent-silence","related",0.67007748455737,0.405668594340018,0.67007748455737,0.264408890217352,0.85,0.744,0.85,0.106
"management-administrative","related",0.504877758676306,0.297227409781429,0.504877758676306,0.207650348894877,0.744,0.694,0.744,0.05
"hand-joke","unrelated",NA,0.194140000982183,0.499046062107482,0.304906061125299,NA,0.646,0.752,0.106
"fire-understand","unrelated",NA,0.445875519860343,0.600033595389853,0.15415807552951,NA,0.8,0.8,0
"plan-friendly","unrelated",NA,0.275950160793001,0.484973983668035,0.209023822875034,NA,0.6505,0.6505,0
"conspiracy-bad","unrelated",NA,0.377761529419748,0.612197289027116,0.234435759607368,NA,-0.106,0,0.106
"plan-strategy","related",0.697095780812326,0.475116749045528,0.697095780812326,0.221979031766798,0.8835,0.821,0.8835,0.0625
"area-child","unrelated",NA,0.450852796330326,0.729628204226583,0.278775407896257,NA,0.794,0.9,0.106
"conference-attacker","unrelated",NA,0.280714746435269,0.478411688378633,0.197696941943364,NA,0.7735,0.8545,0.081
"drive-shoe","unrelated",NA,0.06492088809981,0.380081631713182,0.315160743613372,NA,0.7795,0.8625,0.083
"gossip-scandal","related",0.58912434116551,0.417920044530172,0.58912434116551,0.171204296635338,0.754,0.654,0.754,0.1
"injustice-smell","unrelated",NA,0.473793407273458,0.662938666683168,0.18914525940971,NA,0.8335,0.8335,0
"internet-web","related",0.721837976009116,0.498140130352208,0.721837976009116,0.223697845656908,0.8875,0.7135,0.8875,0.174
"end-finish","related",0.750493180803796,0.454765557504388,0.750493180803796,0.295727623299408,0.883,0.7705,0.883,0.1125
"old-young","related",0.56661328790705,0.299327954813051,0.56661328790705,0.267285333093999,0.2,0.2,0.2,0
"theft-robbery","related",0.700045288798827,0.463591618683062,0.700045288798827,0.236453670115765,0.8615,0.654,0.8615,0.2075
"dry-unable","unrelated",NA,0.396423898909401,0.666779595239071,0.27035569632967,NA,0.8,0.8,0
"cavalry-artillery","related",0.437937155067665,0.228931843381938,0.437937155067665,0.209005311685727,0.7495,0.7495,0.7495,0
"pleasure-joy","related",0.560923957947163,0.282108383173266,0.560923957947163,0.278815574773897,0.875,0.794,0.875,0.081
"train-bus","related",0.45760943670792,0.213569544327952,0.45760943670792,0.244039892379968,0.7665,0.744,0.7665,0.0225
"majesty-thumb","unrelated",NA,0.434861028673209,0.689599898241101,0.254738869567892,NA,0.875,0.9,0.025
"hire-finish","unrelated",NA,0.454765557504388,0.750493180803796,0.295727623299408,NA,0.7705,0.883,0.1125
"supernatural-paranormal","related",0.716106788524998,0.533111197549741,0.716106788524998,0.182995590975257,0.875,0.775,0.875,0.1
"boys-monitor","unrelated",NA,0.372061650102402,0.603344761571054,0.231283111468652,NA,0.763,0.875,0.112
"run-festival","unrelated",NA,0.298836753338251,0.585327230205657,0.286490476867406,NA,0.678,0.87,0.192
"empty-full","related",0.542904554538116,0.246201339997656,0.542904554538116,0.29670321454046,0.445,0.339,0.445,0.106
"radar-satellite","related",0.481673272685921,0.234366293056804,0.481673272685921,0.247306979629117,0.775,0.775,0.775,0
"bribe-blackmail","related",0.585376390317161,0.384112032079007,0.585376390317161,0.201264358238154,0.8235,0.8235,0.8235,0
"route-path","related",0.635199653923837,0.378744450372659,0.635199653923837,0.256455203551178,0.825,0.7775,0.825,0.0475
"palace-video","unrelated",NA,0.213704586714803,0.407786796926659,0.194082210211856,NA,0.669,0.8,0.131
"caliber-motel","unrelated",NA,0.378938438049498,0.5323416188165,0.153403180767002,NA,0.725,0.825,0.1
"sergeant-obviously","unrelated",NA,0.558416247881304,0.765999821047003,0.207583573165699,NA,0.2,0.2,0
"general-maximum","unrelated",NA,0.277802466427614,0.609964716968257,0.332162250540643,NA,0.6075,0.775,0.1675
"gossip-prisoner","unrelated",NA,0.360268630150097,0.637999532520164,0.277730902370067,NA,0.703,0.815,0.112
"class-radiation","unrelated",NA,0.200704996480273,0.43365562266988,0.232950626189607,NA,0.652,0.752,0.1
"orphanage-convent","related",0.440816757924327,0.1640183299907,0.440816757924327,0.276798427933627,0.29,0.29,0.29,0
"bribe-girls","unrelated",NA,0.544941578980346,0.718699355272026,0.17375777629168,NA,0.85,0.9,0.05
"governor-senator","related",0.524410625272434,0.337085266733944,0.524410625272434,0.18732535853849,0.7875,0.615,0.7875,0.1725
"modern-traditional","related",0.519065500948844,0.104005511624952,0.519065500948844,0.415059989323892,0.3705,0.1955,0.3705,0.175
"similar-son","unrelated",NA,0.099955581623316,0.506774631636849,0.406819050013533,NA,0.9,1,0.1
"cloud-money","unrelated",NA,0.342057362688645,0.622288812020137,0.280231449331492,NA,0.9525,1,0.0475
"waiter-waitress","related",0.887357158714569,0.700132840705447,0.887357158714569,0.187224318009122,1,0.894,1,0.106
"night-evening","related",0.596008297745553,0.312680444935379,0.596008297745553,0.283327852810174,0.875,0.763,0.875,0.112
"choice-write","unrelated",NA,0.175539126801494,0.571295485585495,0.395756358784001,NA,0.6875,0.8,0.1125
"insult-inside","unrelated",NA,0.372632939402957,0.657038502114968,0.284405562712011,NA,0.0275,0.1,0.0725
"camera-build","unrelated",NA,0.459407186569688,0.721873514995822,0.262466328426134,NA,0.644,0.75,0.106
"voice-accent","related",0.459584145716725,0.219864426680237,0.459584145716725,0.239719719036488,0.75,0.6775,0.75,0.0725
"desire-holiday","unrelated",NA,0.288919858438654,0.491893817203097,0.202973958764443,NA,0.5495,0.827,0.2775
"stress-depression","related",0.441033528529205,0.275363895513087,0.441033528529205,0.165669633016118,0.754,0.679,0.754,0.075
"loyalty-newspaper","unrelated",NA,0.280554127963678,0.46296835680957,0.182414228845892,NA,0.6775,0.75,0.0725
"glorious-glory","related",0.729224441184231,0.464238910728536,0.729224441184231,0.264985530455695,0.825,0.713,0.825,0.112
"ninja-samurai","related",0.577510899489272,0.288844292813548,0.577510899489272,0.288666606675724,0.8,0.694,0.8,0.106
"career-reputation","related",0.358987456424843,0.183465470301498,0.358987456424843,0.175521986123345,0.6255,0.603,0.6255,0.0225
"chip-device","related",0.421154011612079,0.074093725613522,0.421154011612079,0.347060285998557,0.706,0.6,0.706,0.106
"reason-cause","related",0.678879978357748,0.444991962082236,0.678879978357748,0.233888016275512,0.9,0.693,0.9,0.207
"warning-message","related",0.491840833025276,0.29036709692665,0.491840833025276,0.201473736098626,0.5725,0.4725,0.5725,0.1
"crown-weekly","unrelated",NA,0.523690375707012,0.710107759094706,0.186417383387694,NA,0.669,0.775,0.106
"dog-cat","related",0.602541397313927,0.371494261853206,0.602541397313927,0.231047135460721,0.887,0.8395,0.887,0.0475
"maybe-powerless","unrelated",NA,0.596189803152961,0.768737810035608,0.172548006882647,NA,0.9,0.9,0
"worm-wedding","unrelated",NA,0.214503990574457,0.486610002760825,0.272106012186368,NA,0.7675,0.7925,0.025
"research-murderer","unrelated",NA,0.34307719261206,0.507438324112697,0.164361131500637,NA,0.925,1,0.075
"roman-greek","related",0.388930049187114,0.158247297876803,0.388930049187114,0.230682751310311,0.8,0.694,0.8,0.106
"here-ding","unrelated",NA,0.261914616093922,0.593061907132788,0.331147291038866,NA,0.1,0.1,0
"window-door","related",0.515123247003332,0.241726324241687,0.515123247003332,0.273396922761645,0.8375,0.8375,0.8375,0
"valuable-important","related",0.482257848371573,0.318206745577394,0.482257848371573,0.164051102794179,0.806,0.806,0.806,0
"wound-tragic","unrelated",NA,0.126820971214185,0.449506730439272,0.322685759225087,NA,0.6625,0.8375,0.175
"load-solar","unrelated",NA,0.278609060862164,0.515261871106305,0.236652810244141,NA,0.641,0.836,0.195
"firm-hose","unrelated",NA,0.123963307280782,0.409024356389442,0.28506104910866,NA,0.674,0.7465,0.0725
"rocket-missile","related",0.463502986335439,0.281120687040373,0.463502986335439,0.182382299295066,0.8195,0.8195,0.8195,0
"out-about","related",0.61437439295613,0.327301327121702,0.61437439295613,0.287073065834428,0,0,0,0
"nest-egg","related",0.487358579529777,0.307606897740512,0.487358579529777,0.179751681789265,0.875,0.875,0.875,0
"aspirin-morphine","related",0.378278807576027,0.154261337295757,0.378278807576027,0.22401747028027,0.825,0.7525,0.825,0.0725
"responsibility-syndrome","unrelated",NA,0.394970950985527,0.592520051739148,0.197549100753621,NA,0.6725,0.8285,0.156
"majority-camping","unrelated",NA,0.353994421835091,0.472303552866742,0.118309131031651,NA,0.644,0.75,0.106
"construction-build","related",0.721873514995822,0.459407186569688,0.721873514995822,0.262466328426134,0.75,0.644,0.75,0.106
"opinion-attitude","related",0.487030947109679,0.312118177353277,0.487030947109679,0.174912769756402,0.7525,0.7225,0.7525,0.03
"rain-federation","unrelated",NA,0.123901590469088,0.325783893164759,0.201882302695671,NA,0.5355,0.5655,0.03
"stick-meet","unrelated",NA,0.196426446372809,0.493533249580562,0.297106803207753,NA,0.232,0.3505,0.1185
"golf-tennis","related",0.567951529987146,0.389487074306093,0.567951529987146,0.178464455681053,0.8,0.8,0.8,0
"virus-client","unrelated",NA,0.364276345140112,0.629352122703149,0.265075777563037,NA,0.596,0.696,0.1
"industry-business","related",0.540148188794708,0.237808910386991,0.540148188794708,0.302339278407717,0.8215,0.7465,0.8215,0.075
"sometimes-injection","unrelated",NA,0.264589301080065,0.503871751381392,0.239282450301327,NA,0.719,0.769,0.05
"expensive-journalist","unrelated",NA,0.572784069464324,0.743438929493692,0.170654860029368,NA,0.794,0.9,0.106
"husband-wife","related",0.653217371168985,0.425392277914023,0.653217371168985,0.227825093254962,1,0.975,1,0.025
"protein-bury","unrelated",NA,0.125141145014594,0.362031605890637,0.236890460876043,NA,0.8,0.8,0
"ideal-perfect","related",0.65934250346885,0.395778148401902,0.65934250346885,0.263564355066948,0.8625,0.8625,0.8625,0
"trailer-attempt","unrelated",NA,0.317757093938769,0.70521949167154,0.387462397732771,NA,0.8875,1,0.1125
"health-force","unrelated",NA,0.239700320379738,0.53635611027232,0.296655789892582,NA,0.6055,0.8115,0.206
"parliament-senate","related",0.596139253487518,0.386330237904279,0.596139253487518,0.209809015583239,0.8375,0.75,0.8375,0.0875
"boot-shoe","related",0.380081631713182,0.06492088809981,0.380081631713182,0.315160743613372,0.8625,0.7795,0.8625,0.083
"near-champagne","unrelated",NA,0.340716864055473,0.518087072946302,0.177370208890829,NA,0.875,0.9,0.025
"exceptional-explode","unrelated",NA,0.448377900836009,0.763709813472385,0.315331912636376,NA,0.797,0.847,0.05
"landing-garbage","unrelated",NA,0.369921201437543,0.594070900964478,0.224149699526935,NA,0.925,1,0.075
"illegal-young","unrelated",NA,0.299327954813051,0.56661328790705,0.267285333093999,NA,0.2,0.2,0
"okay-often","unrelated",NA,0.363048461123594,0.688097894131757,0.325049433008163,NA,0.8,0.8,0
"chip-ride","unrelated",NA,0.372721364679245,0.631824564905198,0.259103200225953,NA,0.572,0.7125,0.1405
"place-morphine","unrelated",NA,0.154261337295757,0.378278807576027,0.22401747028027,NA,0.7525,0.825,0.0725
"birth-pregnancy","related",0.488052128969616,0.33267873581164,0.488052128969616,0.155373393157976,0.891,0.891,0.891,0
"jungle-forest","related",0.484677570433863,0.154393741684262,0.484677570433863,0.330283828749601,0.897,0.841,0.897,0.056
"banana-strawberry","related",0.393250301410488,0.179322371264239,0.393250301410488,0.213927930146249,0.861,0.861,0.861,0
"private-privacy","related",0.635407226600172,0.380225133265284,0.635407226600172,0.255182093334888,0.8625,0.7625,0.8625,0.1
"model-prototype","related",0.595200787551053,0.334632758765308,0.595200787551053,0.260568028785745,0.75,0.6425,0.75,0.1075
"west-east","related",0.577598700457822,0.363452032219354,0.577598700457822,0.214146668238468,0.606,0.606,0.606,0
"burst-mystery","unrelated",NA,0.20005471370722,0.470187253922644,0.270132540215424,NA,0.642,0.771,0.129
"floor-carpet","related",0.54227162589334,0.273419298242118,0.54227162589334,0.268852327651222,0.8195,0.8145,0.8195,0.005
"necessary-bag","unrelated",NA,0.256859732747096,0.510281967342546,0.25342223459545,NA,0.6835,0.7895,0.106
"view-perspective","related",0.504416460138208,0.273467731873816,0.504416460138208,0.230948728264392,0.8,0.694,0.8,0.106
"mile-ransom","unrelated",NA,0.246026900283997,0.484535364661431,0.238508464377434,NA,0.8015,0.8545,0.053
"banking-financial","related",0.545607945292257,0.21829344841156,0.545607945292257,0.327314496880697,0.825,0.719,0.825,0.106
"explanation-plausible","related",0.331816780458483,0.08474101353751,0.331816780458483,0.247075766920973,0.1375,0.1375,0.1375,0
"shot-shoot","related",0.720231070233047,0.401205470432708,0.720231070233047,0.319025599800339,0.775,0.6565,0.775,0.1185
"try-castle","unrelated",NA,0.20136714650951,0.482380968423659,0.281013821914149,NA,0.77,0.77,0
"total-waitress","unrelated",NA,0.700132840705447,0.887357158714569,0.187224318009122,NA,0.894,1,0.106
"forbidden-prohibit","related",0.595945808759673,0.355331266440002,0.595945808759673,0.240614542319671,0.7895,0.7895,0.7895,0
"suck-lick","related",0.508028061441368,0.129002915978298,0.508028061441368,0.37902514546307,0.728,0.6655,0.728,0.0625
"point-indicate","related",0.410064405860891,0.096094716358802,0.410064405860891,0.313969689502089,0.2085,0.2085,0.2085,0
"admit-mission","unrelated",NA,0.344733078242683,0.593316853723048,0.248583775480365,NA,0.694,0.8,0.106
"quiet-flour","unrelated",NA,0.418132559635001,0.549285630934511,0.13115307129951,NA,0.8725,0.8725,0
"top-woman","unrelated",NA,0.194099480098314,0.483494867123034,0.28939538702472,NA,0.675,0.766,0.091
"risk-wet","unrelated",NA,0.218791243589152,0.478857937567202,0.26006669397805,NA,-0.112,0,0.112
"rifle-gun","related",0.540124578879616,0.273860976159129,0.540124578879616,0.266263602720487,0.925,0.795,0.925,0.13
"always-constantly","related",0.61644359715854,0.400075631805607,0.61644359715854,0.216367965352933,0.85,0.85,0.85,0
"leave-abandon","related",0.506140206045574,0.204487880453462,0.506140206045574,0.301652325592112,0.7675,0.7115,0.7675,0.056
"radius-expect","unrelated",NA,0.209243430511482,0.434123485328871,0.224880054817389,NA,0.525,0.525,0
"male-female","related",0.800457922927788,0.596879694691651,0.800457922927788,0.203578228236137,0.8,0.8,0.8,0
"album-meter","unrelated",NA,0.072954384233997,0.431294918053631,0.358340533819634,NA,0.828,0.94,0.112
"caesar-pilot","unrelated",NA,0.202920966719521,0.444031078079208,0.241110111359687,NA,0.425,0.5,0.075
"whiskey-vodka","related",0.597675118033193,0.422669315204593,0.597675118033193,0.1750058028286,0.825,0.719,0.825,0.106
"beach-mechanical","unrelated",NA,0.26813809573832,0.499261037314178,0.231122941575858,NA,0.6995,0.8115,0.112
"century-contrary","unrelated",NA,0.556666985181663,0.735552239210346,0.178885254028683,NA,0.694,0.8,0.106
"flee-long","unrelated",NA,0.323177393325541,0.540050160920467,0.216872767594926,NA,0.55,0.55,0
"shadow-dark","related",0.570480795275111,0.243338191688084,0.570480795275111,0.327142603587027,0.72,0.5965,0.72,0.1235
"envelope-package","related",0.408478663996504,0.121776747790667,0.408478663996504,0.286701916205837,0.75,0.638,0.75,0.112
"helmet-fruit","unrelated",NA,0.298522781164862,0.528145009133852,0.22962222796899,NA,0.9,0.9,0
"purpose-intention","related",0.495683183300175,0.262663018489667,0.495683183300175,0.233020164810508,0.827,0.827,0.827,0
"hospitality-need","unrelated",NA,0.429289694846732,0.709553260268649,0.280263565421917,NA,0.5645,0.825,0.2605
"protein-vitamin","related",0.424105549525622,0.195568110752277,0.424105549525622,0.228537438773345,0.7695,0.7445,0.7695,0.025
"privilege-storm","unrelated",NA,0.31305078988704,0.54222826998574,0.2291774800987,NA,0.833,0.833,0
"soldier-warrior","related",0.576451623625227,0.340845601981627,0.576451623625227,0.2356060216436,0.85,0.8,0.85,0.05
"coach-sufficient","unrelated",NA,0.552130332632763,0.765351290793765,0.213220958161002,NA,1,1,0
"count-calculate","related",0.543653874252219,0.300969758620997,0.543653874252219,0.242684115631222,0.7135,0.7135,0.7135,0
"check-bottom","unrelated",NA,0.357528683972741,0.738964096265802,0.381435412293061,NA,0.513,0.625,0.112
"basketball-football","related",0.524150028600028,0.164001703111976,0.524150028600028,0.360148325488052,0.86,0.748,0.86,0.112
"pocket-wallet","related",0.408017119335288,0.084514313029036,0.408017119335288,0.323502806306252,0.7875,0.7125,0.7875,0.075
"shop-mathematics","unrelated",NA,0.347811999036678,0.506196916036428,0.15838491699975,NA,0.719,0.825,0.106
"air-family","unrelated",NA,0.203936048200572,0.457388941537351,0.253452893336779,NA,0.725,0.775,0.05
"candidate-pleasant","unrelated",NA,0.257935044002244,0.550820706212857,0.292885662210613,NA,0.713,0.713,0
"myth-exhibition","unrelated",NA,0.212373150938116,0.489311871802633,0.276938720864517,NA,0.734,0.8625,0.1285
"firm-agency","related",0.464222746939421,0.202493884832723,0.464222746939421,0.261728862106698,0.666,0.532,0.666,0.134
"horn-flame","unrelated",NA,0.295469212226958,0.595624243313478,0.30015503108652,NA,0.793,0.9,0.107
"angel-devil","related",0.602959030690044,0.354052797991579,0.602959030690044,0.248906232698465,0.793,0.693,0.793,0.1
"experience-knowledge","related",0.54439397720023,0.296319270726028,0.54439397720023,0.248074706474202,0.775,0.6965,0.775,0.0785
"journalism-bed","unrelated",NA,0.357143337381316,0.463571689589879,0.106428352208563,NA,0.775,0.825,0.05
