"pair","type","Only_Related_cosine","DifferenceScore_cosine","Related_score_cosine","Unrelated_score_cosine","Only_Related_Prompt","DifferenceScore_Prompt","Related_score_Prompt","Unrelated_score_Prompt"
"general-maximum","unrelated",NA,0.277765009906315,0.609924417015266,0.332159407108951,NA,0.551,0.842,0.291
"gossip-prisoner","unrelated",NA,0.360303804854009,0.638034707224076,0.277730902370067,NA,0.6715,0.8515,0.18
"class-radiation","unrelated",NA,0.200704996480273,0.43365562266988,0.232950626189607,NA,0.636,0.748,0.112
"orphanage-convent","related",0.440851483685761,0.164053055752134,0.440851483685761,0.276798427933627,0.2605,0.2155,0.2605,0.045
"bribe-girls","unrelated",NA,0.544941504221387,0.718709153529932,0.173767649308545,NA,0.865,0.911,0.046
"governor-senator","related",0.524370149845939,0.337044791307449,0.524370149845939,0.18732535853849,0.7635,0.509,0.7635,0.2545
"modern-traditional","related",0.519127222269194,0.104167142908057,0.519127222269194,0.414960079361137,0.635,0.3925,0.635,0.2425
"similar-son","unrelated",NA,0.099903220867189,0.506774631636849,0.40687141076966,NA,0.745,0.975,0.23
"cloud-money","unrelated",NA,0.343647961849626,0.623879411181118,0.280231449331492,NA,0.8475,1,0.1525
"waiter-waitress","related",0.887357158714569,0.700123954752333,0.887357158714569,0.187233203962236,0.9,0.674,0.9,0.226
"night-evening","related",0.595874436071743,0.312519798334517,0.595874436071743,0.283354637737226,0.8535,0.643,0.8535,0.2105
"choice-write","unrelated",NA,0.175474166394781,0.571295485585495,0.395821319190714,NA,0.579,0.862,0.283
"insult-inside","unrelated",NA,0.37260883973824,0.657014402450251,0.284405562712011,NA,0.6605,0.7845,0.124
"camera-build","unrelated",NA,0.459407186569688,0.721873514995822,0.262466328426134,NA,0.6835,0.846,0.1625
"voice-accent","related",0.459564250691627,0.219880487411599,0.459564250691627,0.239683763280028,0.747,0.702,0.747,0.045
"desire-holiday","unrelated",NA,0.288921380573487,0.49189533933793,0.202973958764443,NA,0.4845,0.8465,0.362
"stress-depression","related",0.441033528529205,0.275327899510608,0.441033528529205,0.165705629018597,0.8395,0.6895,0.8395,0.15
"loyalty-newspaper","unrelated",NA,0.280556624346866,0.462984379446258,0.182427755099392,NA,0.6935,0.8285,0.135
"glorious-glory","related",0.729224441184231,0.464278932033401,0.729224441184231,0.26494550915083,0.8535,0.699,0.8535,0.1545
"ninja-samurai","related",0.577492424598312,0.288816394549799,0.577492424598312,0.288676030048513,0.8585,0.776,0.8585,0.0825
"career-reputation","related",0.358994900548295,0.183477037247403,0.358994900548295,0.175517863300892,0.678,0.6305,0.678,0.0475
"chip-device","related",0.421162658298407,0.07410237229985,0.421162658298407,0.347060285998557,0.703,0.488,0.703,0.215
"reason-cause","related",0.678940026930995,0.445032833163392,0.678940026930995,0.233907193767603,0.8615,0.5615,0.8615,0.3
"warning-message","related",0.491840833025276,0.290407513288027,0.491840833025276,0.201433319737249,0.746,0.531,0.746,0.215
"crown-weekly","unrelated",NA,0.523672997620706,0.710077343414294,0.186404345793588,NA,0.6325,0.757,0.1245
"dog-cat","related",0.602598804926125,0.37156941231094,0.602598804926125,0.231029392615185,0.9115,0.7875,0.9115,0.124
"maybe-powerless","unrelated",NA,0.596227172020423,0.768737810035608,0.172510638015185,NA,0.7205,0.853,0.1325
"worm-wedding","unrelated",NA,0.214761977356548,0.486527685691688,0.27176570833514,NA,0.8155,0.864,0.0485
"research-murderer","unrelated",NA,0.343084897384435,0.507438324112697,0.164353426728262,NA,0.8165,0.925,0.1085
"roman-greek","related",0.388907016886034,0.158196960330742,0.388907016886034,0.230710056555292,0.798,0.6685,0.798,0.1295
"here-ding","unrelated",NA,0.261894041282511,0.593087337116848,0.331193295834337,NA,0.225,0.275,0.05
"window-door","related",0.514495157532557,0.241110103736676,0.514495157532557,0.273385053795881,0.845,0.77,0.845,0.075
"valuable-important","related",0.482257848371573,0.318206745577394,0.482257848371573,0.164051102794179,0.772,0.671,0.772,0.101
"wound-tragic","unrelated",NA,0.126819945166082,0.449509688961171,0.322689743795089,NA,0.5765,0.8105,0.234
"load-solar","unrelated",NA,0.278538978576939,0.51519178882108,0.236652810244141,NA,0.505,0.753,0.248
"firm-hose","unrelated",NA,0.123904028621,0.408993990325898,0.285089961704898,NA,0.6815,0.799,0.1175
"rocket-missile","related",0.463584313086173,0.281210523680449,0.463584313086173,0.182373789405724,0.875,0.8475,0.875,0.0275
"out-about","related",0.61437439295613,0.327328595116497,0.61437439295613,0.287045797839633,0.23,0.23,0.23,0
"nest-egg","related",0.487359956353115,0.307624042501105,0.487359956353115,0.17973591385201,0.9195,0.8745,0.9195,0.045
"aspirin-morphine","related",0.378288947675962,0.157293665427556,0.378288947675962,0.220995282248406,0.758,0.6645,0.758,0.0935
"responsibility-syndrome","unrelated",NA,0.394990155440831,0.592558403920857,0.197568248480026,NA,0.5925,0.827,0.2345
"majority-camping","unrelated",NA,0.354009658497605,0.472318789529256,0.118309131031651,NA,0.7195,0.7675,0.048
"construction-build","related",0.721873514995822,0.459407186569688,0.721873514995822,0.262466328426134,0.846,0.6835,0.846,0.1625
"opinion-attitude","related",0.487075727360223,0.312127818372646,0.487075727360223,0.174947908987577,0.745,0.6565,0.745,0.0885
"rain-federation","unrelated",NA,0.123926042415637,0.325809189009873,0.201883146594236,NA,0.552,0.608,0.056
"stick-meet","unrelated",NA,0.196405708025536,0.493512511233289,0.297106803207753,NA,0.553,0.7075,0.1545
"golf-tennis","related",0.567951529987146,0.389510331449326,0.567951529987146,0.17844119853782,0.8105,0.6865,0.8105,0.124
"virus-client","unrelated",NA,0.364220647207495,0.629296424770532,0.265075777563037,NA,0.6355,0.748,0.1125
"industry-business","related",0.540222997559046,0.237865264472676,0.540222997559046,0.30235773308637,0.874,0.699,0.874,0.175
"sometimes-injection","unrelated",NA,0.264597828202299,0.50386332728642,0.239265499084121,NA,0.773,0.8625,0.0895
"expensive-journalist","unrelated",NA,0.572777243739151,0.743410542754983,0.170633299015832,NA,0.6775,0.9025,0.225
"husband-wife","related",0.653213291676875,0.425313469805481,0.653213291676875,0.227899821871394,1,0.9495,1,0.0505
"protein-bury","unrelated",NA,0.125144500496051,0.362031605890637,0.236887105394586,NA,0.754,0.814,0.06
"ideal-perfect","related",0.659377296847523,0.395863282189311,0.659377296847523,0.263514014658212,0.8515,0.7295,0.8515,0.122
"trailer-attempt","unrelated",NA,0.317684501734111,0.705130266346129,0.387445764612018,NA,0.771,0.9,0.129
"health-force","unrelated",NA,0.23960018427849,0.53635611027232,0.29675592599383,NA,0.5595,0.8045,0.245
"parliament-senate","related",0.596105625810143,0.386296610226904,0.596105625810143,0.209809015583239,0.861,0.7885,0.861,0.0725
"boot-shoe","related",0.380081631713182,0.06494037018659,0.380081631713182,0.315141261526592,0.887,0.777,0.887,0.11
"near-champagne","unrelated",NA,0.340825713630017,0.518130188691615,0.177304475061598,NA,0.8155,0.8865,0.071
"exceptional-explode","unrelated",NA,0.448369099480176,0.763711777944522,0.315342678464346,NA,0.7675,0.8735,0.106
"landing-garbage","unrelated",NA,0.369944730035456,0.594070900964478,0.224126170929022,NA,0.9125,1,0.0875
"illegal-young","unrelated",NA,0.299292544127028,0.566619441188791,0.267326897061763,NA,0.72,0.8385,0.1185
"okay-often","unrelated",NA,0.363046581123428,0.688097894131757,0.325051313008329,NA,0.6565,0.7565,0.1
"chip-ride","unrelated",NA,0.372707783673953,0.631832897099684,0.259125113425731,NA,0.602,0.758,0.156
"place-morphine","unrelated",NA,0.157293665427556,0.378288947675962,0.220995282248406,NA,0.6645,0.758,0.0935
"birth-pregnancy","related",0.488030232272475,0.332664712240138,0.488030232272475,0.155365520032337,0.8835,0.8535,0.8835,0.03
"jungle-forest","related",0.484710150554558,0.154426321804957,0.484710150554558,0.330283828749601,0.882,0.7695,0.882,0.1125
"banana-strawberry","related",0.400730056857412,0.186828374198741,0.400730056857412,0.213901682658671,0.8005,0.753,0.8005,0.0475
"private-privacy","related",0.635399117856168,0.380224596389887,0.635399117856168,0.255174521466281,0.849,0.7265,0.849,0.1225
"model-prototype","related",0.595121900279633,0.334516429390306,0.595121900279633,0.260605470889327,0.785,0.663,0.785,0.122
"west-east","related",0.577507922401555,0.363361254163087,0.577507922401555,0.214146668238468,0.8495,0.777,0.8495,0.0725
"burst-mystery","unrelated",NA,0.199971266063561,0.470129497078069,0.270158231014508,NA,0.6485,0.859,0.2105
"floor-carpet","related",0.54227162589334,0.273419844767232,0.54227162589334,0.268851781126108,0.8625,0.815,0.8625,0.0475
"necessary-bag","unrelated",NA,0.256849037339476,0.510281967342546,0.25343293000307,NA,0.534,0.77,0.236
"view-perspective","related",0.504462364105605,0.273534133159341,0.504462364105605,0.230928230946264,0.8135,0.651,0.8135,0.1625
"mile-ransom","unrelated",NA,0.24609575189962,0.484604216277054,0.238508464377434,NA,0.8025,0.875,0.0725
"banking-financial","related",0.545642717914747,0.21831313141096,0.545642717914747,0.327329586503787,0.8635,0.701,0.8635,0.1625
"explanation-plausible","related",0.33183162124897,0.084744642443659,0.33183162124897,0.247086978805311,0.2395,0.1275,0.2395,0.112
"shot-shoot","related",0.720269488132786,0.401243888332447,0.720269488132786,0.319025599800339,0.71,0.56,0.71,0.15
"try-castle","unrelated",NA,0.201374968986728,0.482365232107867,0.280990263121139,NA,0.7125,0.8135,0.101
"total-waitress","unrelated",NA,0.700123954752333,0.887357158714569,0.187233203962236,NA,0.674,0.9,0.226
"forbidden-prohibit","related",0.595954278549221,0.355393953254087,0.595954278549221,0.240560325295134,0.845,0.67,0.845,0.175
"suck-lick","related",0.508037470843933,0.129105641334434,0.508037470843933,0.378931829509499,0.861,0.761,0.861,0.1
"point-indicate","related",0.410029657073309,0.095991115019064,0.410029657073309,0.314038542054245,0.2785,0.1785,0.2785,0.1
"admit-mission","unrelated",NA,0.344686190126355,0.593254131030107,0.248567940903752,NA,0.524,0.7715,0.2475
"quiet-flour","unrelated",NA,0.418126148758227,0.549279220057737,0.13115307129951,NA,0.82,0.8935,0.0735
"top-woman","unrelated",NA,0.194044194944657,0.483484669964673,0.289440475020016,NA,0.4585,0.7385,0.28
"risk-wet","unrelated",NA,0.218807146498342,0.478857937567202,0.26005079106886,NA,0.4125,0.5435,0.131
"rifle-gun","related",0.540124578879616,0.273860976159129,0.540124578879616,0.266263602720487,0.925,0.696,0.925,0.229
"always-constantly","related",0.61644359715854,0.400043664009825,0.61644359715854,0.216399933148715,0.8385,0.7535,0.8385,0.085
"leave-abandon","related",0.509579694183293,0.207927368591181,0.509579694183293,0.301652325592112,0.793,0.6305,0.793,0.1625
"radius-expect","unrelated",NA,0.209255718123002,0.434182923296558,0.224927205173556,NA,0.589,0.6615,0.0725
"male-female","related",0.800410129021373,0.596812403194752,0.800410129021373,0.203597725826621,0.9055,0.801,0.9055,0.1045
"album-meter","unrelated",NA,0.072947994019326,0.431294918053631,0.358346924034305,NA,0.764,0.8865,0.1225
"caesar-pilot","unrelated",NA,0.20292474145369,0.444031078079208,0.241106336625518,NA,0.6445,0.6895,0.045
"whiskey-vodka","related",0.597691913717385,0.422707672497669,0.597691913717385,0.174984241219716,0.853,0.797,0.853,0.056
"beach-mechanical","unrelated",NA,0.268005082739391,0.499161422351569,0.231156339612178,NA,0.681,0.7835,0.1025
"century-contrary","unrelated",NA,0.556659688275766,0.735547658557584,0.178887970281818,NA,0.712,0.827,0.115
"flee-long","unrelated",NA,0.323180006564889,0.540050160920467,0.216870154355578,NA,0.6685,0.7685,0.1
"shadow-dark","related",0.570514051313001,0.243394222228575,0.570514051313001,0.327119829084426,0.806,0.5585,0.806,0.2475
"envelope-package","related",0.408549182565745,0.121856547611737,0.408549182565745,0.286692634954008,0.754,0.629,0.754,0.125
"helmet-fruit","unrelated",NA,0.298521876892559,0.528145009133852,0.229623132241293,NA,0.869,0.919,0.05
"purpose-intention","related",0.49569555488517,0.258064782060572,0.49569555488517,0.237630772824598,0.8465,0.799,0.8465,0.0475
"hospitality-need","unrelated",NA,0.42930322858056,0.709566794002477,0.280263565421917,NA,0.403,0.751,0.348
"protein-vitamin","related",0.424130804026539,0.195550571183968,0.424130804026539,0.228580232842571,0.7635,0.6885,0.7635,0.075
"privilege-storm","unrelated",NA,0.31304609469821,0.54222826998574,0.22918217528753,NA,0.7945,0.862,0.0675
"soldier-warrior","related",0.576469127588543,0.340880185209042,0.576469127588543,0.235588942379501,0.867,0.7845,0.867,0.0825
"coach-sufficient","unrelated",NA,0.552130134435605,0.765378907659714,0.213248773224109,NA,0.7905,0.903,0.1125
"count-calculate","related",0.543628719090476,0.300894589733948,0.543628719090476,0.242734129356528,0.6975,0.6975,0.6975,0
"check-bottom","unrelated",NA,0.35754677938183,0.739036403462912,0.381489624081082,NA,0.68,0.846,0.166
"basketball-football","related",0.524109658365696,0.163962184117545,0.524109658365696,0.360147474248151,0.806,0.6685,0.806,0.1375
"pocket-wallet","related",0.408017119335288,0.08450759483566,0.408017119335288,0.323509524499628,0.873,0.8005,0.873,0.0725
"shop-mathematics","unrelated",NA,0.347826916461995,0.506196916036428,0.158369999574433,NA,0.7735,0.8735,0.1
"air-family","unrelated",NA,0.20414283206612,0.457489343630772,0.253346511564652,NA,0.6805,0.845,0.1645
"candidate-pleasant","unrelated",NA,0.257895454936559,0.550798644141822,0.292903189205263,NA,0.5945,0.717,0.1225
"myth-exhibition","unrelated",NA,0.212328824571956,0.489311871802633,0.276983047230677,NA,0.651,0.862,0.211
"firm-agency","related",0.464250478214746,0.202514764797514,0.464250478214746,0.261735713417232,0.662,0.4525,0.662,0.2095
"horn-flame","unrelated",NA,0.295500149847985,0.595593776649943,0.300093626801958,NA,0.8145,0.907,0.0925
"angel-devil","related",0.602984743312982,0.354046443602802,0.602984743312982,0.24893829971018,0.8035,0.706,0.8035,0.0975
"experience-knowledge","related",0.544325057286541,0.296237390240315,0.544325057286541,0.248087667046226,0.844,0.759,0.844,0.085
"journalism-bed","unrelated",NA,0.357214488825679,0.463645002832684,0.106430514007005,NA,0.8,0.85,0.05
"noble-left","unrelated",NA,0.444991131493321,0.660289719923351,0.21529858843003,NA,0.718,0.8315,0.1135
"senior-junior","related",0.637104172276633,0.393319211272611,0.637104172276633,0.243784961004022,0.8475,0.6375,0.8475,0.21
"base-headquarters","related",0.382436199014117,0.126626438777176,0.382436199014117,0.255809760236941,0.259,0.014,0.259,0.245
"irony-ironic","related",0.900426134075498,0.669134400214132,0.900426134075498,0.231291733861366,0.875,0.825,0.875,0.05
"supernatural-lecture","unrelated",NA,0.215181750513112,0.436075368386837,0.220893617873725,NA,0.704,0.855,0.151
"september-october","related",0.643753064282015,0.496692110949252,0.643753064282015,0.147060953332763,0.8735,0.834,0.8735,0.0395
"champion-fighter","related",0.385116950275298,0.192070412729277,0.385116950275298,0.193046537546021,0.802,0.698,0.802,0.104
"terrible-horrible","related",0.849541039529439,0.683052482738682,0.849541039529439,0.166488556790757,0.861,0.7635,0.861,0.0975
"admit-confess","related",0.671377334833535,0.466251003441378,0.671377334833535,0.205126331392157,0.827,0.727,0.827,0.1
"skin-tissue","related",0.404326569025874,0.20349737642448,0.404326569025874,0.200829192601394,0.802,0.7235,0.802,0.0785
"swallow-chew","related",0.627242306013897,0.429418809651173,0.627242306013897,0.197823496362724,0.293,0.248,0.293,0.045
"file-document","related",0.616312142246031,0.332111528093424,0.616312142246031,0.284200614152607,0.8685,0.7335,0.8685,0.135
"comment-brother","unrelated",NA,0.520968813479092,0.752019216220944,0.231050402741852,NA,0.874,1,0.126
"man-primary","unrelated",NA,0.416325564441771,0.674432456063267,0.258106891621496,NA,0.535,0.765,0.23
"porn-movie","related",0.452123522539375,0.230147777557326,0.452123522539375,0.221975744982049,0.741,0.5135,0.741,0.2275
"pleasure-local","unrelated",NA,0.364542701370929,0.552949502814926,0.188406801443997,NA,0.5525,0.765,0.2125
"penalty-imprisonment","related",0.484303319235788,0.306111084961413,0.484303319235788,0.178192234274375,0.7625,0.689,0.7625,0.0735
"washington-biological","unrelated",NA,0.293164936293321,0.402710522948446,0.109545586655125,NA,0.6385,0.7485,0.11
"pub-strategy","unrelated",NA,0.475020046760195,0.69706503685329,0.222044990093095,NA,0.734,0.856,0.122
"balance-merchant","unrelated",NA,0.190191409428642,0.489472829156552,0.29928141972791,NA,0.45,0.7825,0.3325
"desire-wish","related",0.458737271423918,0.142760362950069,0.458737271423918,0.315976908473849,0.8605,0.6355,0.8605,0.225
"youth-childhood","related",0.491561122595914,0.29818151726423,0.491561122595914,0.193379605331684,0.886,0.594,0.886,0.292
"obstacle-challenge","related",0.502964813929004,0.276879744254375,0.502964813929004,0.226085069674629,0.7595,0.241,0.7595,0.5185
"cement-plastic","related",0.338956026480377,0.109520241625819,0.338956026480377,0.229435784854558,0.4785,0.289,0.4785,0.1895
"basketball-ceremony","unrelated",NA,0.308051480986666,0.519905349203293,0.211853868216627,NA,0.6985,0.8585,0.16
"imperial-emperor","related",0.597215174365677,0.288125490516886,0.597215174365677,0.309089683848791,0.8345,0.621,0.8345,0.2135
"glasses-cap","related",0.321097654111953,0.011528900783178,0.321097654111953,0.309568753328775,0.23,0.0825,0.23,0.1475
"uncomfortable-boy","unrelated",NA,0.447277245876181,0.694765434325428,0.247488188449247,NA,0.7025,0.875,0.1725
