"word","zRTMean_related","zRTMean_unrelated","en_cosine_related","en_cosine_unrelated","zRT_Priming_Effect","RelatedCos","DifferenceCos","A.RelatedPrompt","A.DifferencePrompt","Fb.RelatedPrompt","Fb.DifferencePrompt"
"substitute",0.136456565400176,0.268868545885859,0.529150038827845,0.116234951882521,0.132411980485684,0.586466935048567,0.275511520311939,0.859,0.61,0.885,0.6775
"succeed",-0.17351926755901,-0.0910941225066685,0.428953365801363,0.102148157032225,0.0824251450523412,0.365560245506784,0.142985119990135,0.714,0.6015,0.517,0.461
"sufficient",0.145369011111691,0.147483415106125,0.628910853004684,0.0678316410803668,0.00211440399443405,0.765378907659714,0.552130134435605,0.903,0.7905,1,1
"suggest",-0.238178152995745,-0.142114265429421,0.464033471865726,0.0696371518259134,0.0960638875663241,0.572645771408017,0.392285123129052,0.87,0.7975,0.875,0.875
"suitcase",-0.232477740932437,-0.0935275111038267,0.718942857962397,0.133307958996224,0.138950229828611,0.630000401255165,0.388594326984638,0.8695,0.6595,0.825,0.744
"sun",-0.477745084617903,-0.240248952846355,0.57556222690054,0.133869911181345,0.237496131771549,0.563817089051597,0.295024788265941,0.8605,0.743,0.8125,0.7125
"sunday",-0.461279751388312,-0.352808712411217,0.821331119564892,0.141027294449269,0.108471038977095,0.651284674644103,0.324642208277811,0.925,0.79,0.95,0.8415
"surface",-0.136097168756939,-0.175176988528515,0.493574934860147,0.0950073702553401,-0.0390798197715759,0.339251363956294,0.079186233062641,0.753,0.448,0.73,0.513
"surgery",-0.193394710879943,-0.205043447837384,0.451154388908362,0.149746335869449,-0.011648736957441,0.34036620061049,0.178797495474271,0.836,0.7625,0.75,0.6715
"surname",0.0807378580406424,0.598892870790365,0.501796247067761,0.0720535376739378,0.518155012749723,0.535389152006988,0.258192814450947,0.7545,0.651,0.777,0.7205
"survive",-0.388235880524745,-0.277233125915067,0.431751879738924,0.145662002091546,0.111002754609678,0.42616478206942,0.176806412850627,0.743,0.4655,0.825,0.6665
"suspect",-0.118072267800877,-0.186178480282014,0.330144405141327,0.139547072486692,-0.068106212481137,0.554280070588923,0.324082309961837,0.739,0.574,0.7105,0.6225
"swim",-0.499542200625547,-0.308855993673823,0.484640934236959,0.0766728470244023,0.190686206951724,0.5124212501794,0.297498101935637,0.7805,0.6745,0.2,0.1495
"symbol",-0.127618129800487,-0.0789262867642338,0.391081668510601,0.112690969399319,0.0486918430362536,0.499354377976534,0.183981078523816,0.805,0.592,0.8175,0.6485
"syndrome",0.104685473597681,0.253081498166561,0.455583426612268,0.113238613129933,0.148396024568881,0.592558403920857,0.394990155440831,0.827,0.5925,0.8285,0.6725
"syringe",0.605795761698398,0.831723857006164,0.636684284496613,0.108138160236747,0.225928095307766,0.481632432806404,0.279931059505393,0.8745,0.802,0.8875,0.8625
"system",-0.355968499579356,-0.320329627228169,0.486940313243635,0.125552343549571,0.0356388723511867,0.505997980112059,0.248788221218906,0.843,0.614,0.834,0.684
"talent",-0.228221623915874,-0.315484162817441,0.448107067163919,0.118547348917545,-0.0872625389015669,0.494263421410025,0.186515181904008,0.754,0.5215,0.6745,0.472
"teach",-0.436127739869042,-0.244205705054598,0.740458047935871,0.143531269231573,0.191922034814444,0.550856419408279,0.294139486691124,0.8565,0.682,0.8435,0.7315
"teacher",-0.470155324116682,-0.313239046400753,0.675783198017155,0.11881096027853,0.156916277715929,0.561453237227571,0.325446947586594,0.9005,0.7205,0.85,0.744
"team",-0.360849062416887,-0.337912355275355,0.484524235594471,0.0833513993803467,0.0229367071415325,0.462598411446752,0.195225589204011,0.858,0.55,0.8,0.694
"technique",-0.0173399144102354,0.00938924446485785,0.745511158822432,0.0708637862286557,0.0267291588750932,0.544534614100518,0.416946687229055,0.8735,0.6585,0.86,0.754
"teenager",-0.203776809838106,-0.21437875793934,0.68536582074563,0.128469544111752,-0.0106019481012335,0.888337716603661,0.678759721409671,0.9,0.6655,0.925,0.812
"telephone",-0.129920808464012,-0.058987086766996,0.426659849049764,0.145942047550322,0.0709337216970163,0.546244195167179,0.387951088534216,0.8735,0.7875,0.8665,0.8665
"television",-0.106735607014948,-0.105470221476239,0.636816916387054,0.0118734936739241,0.00126538553870897,0.472184204100723,0.286035673399315,0.875,0.799,0.85,0.744
"tell",-0.516300869821257,-0.231643824012761,0.579567570828927,0.0922280815796906,0.284657045808496,0.679224971392412,0.404449155362321,0.7735,0.6735,0.775,0.719
"temperature",-0.171697206518426,-0.0884352689420645,0.587657769025807,0.145147916113682,0.0832619375763614,0.613846089133197,0.336213040644971,0.883,0.7115,0.876,0.8035
"tennis",-0.300741575514505,-0.222580009290764,0.711344038581911,0.0675010721495135,0.0781615662237413,0.567951529987146,0.389510331449326,0.8105,0.6865,0.8,0.8
"test",-0.262148914745239,-0.399025757336965,0.529479838709249,0.133612852731644,-0.136876842591727,0.655768604917038,0.408864019317355,0.851,0.733,0.8175,0.7175
"testimony",0.155905053607071,0.413091081819442,0.598645099809197,0.130465559002506,0.257186028212371,0.690134060429683,0.475487780424789,0.8645,0.817,0.8375,0.8375
"thank",-0.298795363589442,-0.25497510180204,0.603623551032377,0.114555793906374,0.0438202617874018,0.513026002177094,0.216288033851531,0.8175,0.7115,0.7975,0.7975
"that",-0.561159996716643,0.379211847549436,0.560348256604297,0.140534259712137,0.94037184426608,0.651621310002186,0.386041388172073,0.5335,0.4585,0,0
"theater",-0.217355622543593,-0.150203351518682,0.659771057022236,0.0653893902880195,0.0671522710249117,0.544272500010412,0.388340000293298,0.874,0.7375,0.897,0.791
"theory",-0.253909497974499,-0.0387915748709683,0.467587430557846,0.0454561353310247,0.215117923103531,0.599568466413417,0.332619323693651,0.837,0.6745,0.8,0.6835
"there",-0.502868215700486,-0.211474104461813,0.623865253179259,0.115970043892281,0.291394111238673,0.708693947820994,0.368166861130639,0.702,0.652,0.075,0.075
"thick",-0.438430048538667,-0.166918606627549,0.668764808452058,0.125835816458008,0.271511441911117,0.634116143748212,0.339656101539573,0.8155,0.712,0.2,0.088
"think",-0.382141394766833,-0.416222968797842,0.470820193766329,0.14265663966666,-0.0340815740310088,0.731352614007965,0.389665510981854,0.872,0.6695,0.8,0.8
"thirst",-0.281569720713042,0.0110452936855343,0.706410288464252,0.136878426784733,0.292615014398577,0.647083107845478,0.453847078694127,0.758,0.525,0.777,0.654
"three",-0.514392752463793,-0.299891784911652,0.518568118324397,0.120471181313187,0.214500967552141,0.612569569028531,0.374394766833933,0.2325,0.021,0.156,0
"throne",-0.164883369074948,0.137428430348011,0.635170282172645,0.118299871703245,0.302311799422959,0.558109063636322,0.274619862242907,0.8715,0.7555,0.8625,0.744
"thumb",-0.2774788813193,-0.15030172463075,0.653102249843738,0.135928233648685,0.12717715668855,0.68961096086736,0.434836958538921,0.861,0.8325,0.9,0.875
"thunder",-0.146583092013496,-0.0655099589396079,0.698576480796181,0.145866719748043,0.081073133073888,0.683486762533479,0.446931142392038,0.9,0.855,0.88,0.874
"tie",-0.276882887264453,0.00839459633297882,0.466452602912495,0.0743639493931098,0.285277483597431,0.556822268735515,0.211968939381023,0.871,0.642,0.85,0.74
"timer",0.0604611968147727,-0.0394002159398905,0.656196657249228,0.120267079199413,-0.0998614127546631,0.35943523514593,0.123064994597169,0.7635,0.6635,0.697,0.697
"tissue",-0.286066675073238,0.00606468104999215,0.502162561911632,0.0573447733486216,0.292131356123231,0.404326569025874,0.20349737642448,0.802,0.7235,0.777,0.727
"title",-0.313169161175972,-0.301302909716986,0.423452518978574,0.143848701212272,0.0118662514589858,0.671686354885282,0.287797865575176,0.754,0.523,0.627,0.4845
"tomato",-0.391775271724864,-0.136126863865782,0.677266472423452,0.136839460264611,0.255648407859083,0.497048446658711,0.278744823187242,0.753,0.753,0.811,0.811
"tooth",-0.421812994204567,-0.403536725924548,0.454581533764994,0.115618488015782,0.0182762682800193,0.519057113528192,0.215339686331521,0.5305,0.132,0.2,-0.025
"tornado",-0.017735407927039,0.0252682081490674,0.713152436956878,0.12830077986895,0.0430036160761064,0.585740214876812,0.363439289970813,0.873,0.847,0.8335,0.8335
"torture",-0.193758338415975,0.133413629667263,0.630511417806485,0.202435443933428,0.327171968083238,0.607126093106669,0.426589878603549,0.9,0.55,0.9,0.777
"towel",-0.361648876770019,-0.0969614945064415,0.539349243101004,0.0593582324923608,0.264687382263578,0.518999152525617,0.300109182819816,0.619,0.5715,0.5275,0.4525
"toy",-0.367013067473701,-0.257409159578237,0.49733858669179,0.131837118282062,0.109603907895464,0.558876147203552,0.339650248665513,0.8635,0.7625,0.85,0.7475
"traditional",-0.0944809952818394,-0.139274060580767,0.498555741520501,0.101689774787568,-0.0447930652989275,0.519127222269194,0.104167142908057,0.635,0.3925,0.3705,0.1955
"tragic",-0.129489455919367,-0.283615298636809,0.551325059213653,0.13053662644159,-0.154125842717442,0.449509688961171,0.126819945166082,0.8105,0.5765,0.8375,0.6625
"traitor",-0.107772213960323,-0.0422506735422516,0.565690178117627,0.0472300207854931,0.0655215404180713,0.416662896644608,0.277542969909486,0.74,0.69,0.752,0.707
"transfer",-0.0607914053226398,-0.0331237039846097,0.353916607076369,0.126300210914665,0.0276677013380301,0.549034440468203,0.344399617782957,0.7575,0.662,0.6965,0.6965
"transmitter",0.493921402220947,0.700688480193255,0.568053233788877,0.104393909351842,0.206767077972308,0.376047770537715,0.225546914280161,0.816,0.771,0.8115,0.8115
"treatment",-0.234191699940611,-0.0441325018447178,0.669087564866101,0.105795366140422,0.190059198095893,0.605858894912185,0.31303824995548,0.8625,0.6325,0.8385,0.6885
"tree",-0.486895333780494,-0.361285348132313,0.512591568374221,0.140596793200746,0.125609985648181,0.325340263732788,0.068044406839172,0.794,0.6815,0.8,0.75
"trial",-0.18011806573673,-0.225410876515713,0.441266746391637,0.129624175371793,-0.0452928107789828,0.355501405039167,0.058351765789634,0.523,0.338,0.205,0.074
"triangle",-0.107171037614757,-0.182821738638765,0.551562786930391,0.0958535280998068,-0.0756507010240078,0.636970506810514,0.260376992090885,0.6585,0.555,0.6155,0.538
"triple",-0.26469227462364,0.0227538584274713,0.826983461419312,0.0231720308844506,0.287446133051112,0.560373857957245,0.343160481987947,0.774,0.6115,0.8055,0.643
"truck",-0.318314578988792,-0.360711578624096,0.673164163632974,0.0839535676381246,-0.0423969996353039,0.464257363345822,0.186758568422099,0.843,0.7695,0.8625,0.85
"tuesday",-0.531265647868739,-0.0347866416710175,0.84168453512884,0.0726246336162504,0.496479006197722,0.662792693766304,0.402969487644818,0.9225,0.8475,0.9,0.9
"tunnel",-0.145101955477284,-0.13867208512008,0.470154749465511,0.110484109386213,0.00642987035720455,0.449597029735116,0.242142828719101,0.775,0.73,0.576,0.501
"turkey",-0.421793499540947,-0.225678664116819,0.626144848356791,0.101687026496035,0.196114835424128,0.488088092401492,0.25215970458272,0.8555,0.737,0.857,0.776
"turtle",-0.264241500507672,-0.203856313025713,0.53478000147191,0.104443564101477,0.0603851874819588,0.459772202507706,0.191488512820124,0.7275,0.655,0.532,0.432
"ugly",-0.221122609539718,-0.351284332569393,0.405868024657698,0.134367996554211,-0.130161723029675,0.575864631465633,0.347876560345222,0.75,0.675,0.752,0.752
"ultimate",-0.010498341251333,0.0337035405556019,0.48756546349085,0.100822825083916,0.0442018818069349,0.637392260669858,0.278714794808235,0.756,0.6405,0.817,0.6995
"unable",-0.0580305863643401,0.387811300501783,0.592650132917923,0.136784295961628,0.445841886866123,0.666816522652495,0.39649448531382,0.825,0.735,0.8,0.8
"understand",-0.180157886673055,-0.140906021964216,0.578579865114239,0.104575595651189,0.0392518647088396,0.600040651577979,0.445882576048469,0.8515,0.733,0.8,0.8
"unexpectedly",0.466208926014119,0.632247004765464,0.57193740982977,0.090092048715753,0.166038078751345,0.681479840412578,0.508280722855342,0.8455,0.8455,0.85,0.85
"unfair",-0.0689168823782927,0.0105729713144634,0.401872251903289,0.100677037913685,0.0794898536927561,0.588478452396063,0.31839627742497,0.8495,0.7395,0.8225,0.8225
"uniform",-0.141635403283111,-0.0974220428903599,0.535834407567688,0.0778511566673224,0.0442133603927515,0.4132628887529,0.136057107092508,0.77,0.6365,0.753,0.653
"unique",-0.0606137674102716,-0.124754880598819,0.524169422669362,0.131267036239377,-0.064141113188547,0.583635743919207,0.146090387722231,0.785,0.571,0.806,0.6685
"university",-0.285457812898029,-0.0759141648569418,0.735393235699407,0.141232671521606,0.209543648041087,0.581202115936608,0.373749335676645,0.925,0.695,0.9,0.9
"unknown",-0.062977451305635,0.0673241796288131,0.377765484704569,0.0575627528088103,0.130301630934448,0.648138280939177,0.349942179473602,0.758,0.623,0.8165,0.7165
"unpleasant",-0.0889050861710678,0.429148356603963,0.522295494281756,0.149183370310119,0.518053442775031,0.749585551838403,0.541402131395015,0.83,0.7575,0.8615,0.8615
"up",-0.453507706432026,-0.245627880649412,0.447493859798915,0.13673890397973,0.207879825782614,0.522603520930875,0.293527231076691,0.225,0.1925,0.1,0.1
"upper",-0.364437147297767,0.0112840676174213,0.630863600627835,0.0688945783617677,0.375721214915189,0.503484652389502,0.253625621169015,0.7425,0.637,0.589,0.5815
"urine",0.130650140016594,0.210168746984918,0.610161348613021,0.124024959854226,0.0795186069683248,0.362448620234594,0.112791209191287,0.746,0.6535,0.756,0.65
"use",-0.377502257801645,-0.223808195769383,0.374034723915518,0.139289928193616,0.153694062032261,0.611597173290163,0.349053189392884,0.747,0.611,0.8,0.7
"usual",-0.0865773431338948,-0.117310415225833,0.381281265749467,0.0444423209553918,-0.0307330720919379,0.780133153063246,0.527257032380789,0.734,0.63,0.8,0.8
"usually",-0.266913601981992,-0.274147980315395,0.722913108277179,0.142954636959079,-0.00723437833340351,0.738497457692578,0.487390026825708,0.801,0.751,0.8,0.8
"vaccine",-0.0915786189472597,-0.0311044305193191,0.545833970953317,0.0154623892797393,0.0604741884279406,0.432092972596659,0.275398279889412,0.7425,0.634,0.75,0.664
"valley",-0.0853095902838743,-0.0532162492383524,0.460225160350398,0.131876455332092,0.0320933410455218,0.437198830478534,0.251253752866695,0.605,0.5325,0.4275,0.349
"vampire",-0.311085991456948,-0.0897072448243601,0.615642919716513,0.119039980310014,0.221378746632588,0.596388637422528,0.350962274779305,0.7905,0.6755,0.752,0.702
"van",-0.00571882359707926,-0.0399154635235119,0.509988023775968,0.120903379844023,-0.0341966399264326,0.246745923199515,-0.00949077850693802,0.7575,0.71,0.7495,0.7245
"vanilla",-0.383293019533483,-0.122118219838,0.672439166925483,0.10463126154752,0.261174799695482,0.449547467127849,0.166162515404718,0.747,0.697,0.7675,0.728
"ventilation",0.852332561398982,1.05794262683142,0.51807831477695,0.0621563467886853,0.205610065432438,0.447461374520185,0.295461958580998,0.6915,0.5665,0.4785,0.4785
"venus",-0.121956779594978,0.284903259362227,0.634097243401592,0.114248235813896,0.406860038957205,0.397646127185644,0.219734173669674,0.8765,0.7415,0.8125,0.7065
"verify",-0.0186904534861403,0.0379772733328408,0.471576248489243,0.140076818555273,0.0566677268189811,0.715606212567913,0.383065629944873,0.824,0.5765,0.8115,0.7115
"very",-0.356772844232435,-0.459838415056507,0.759025843778138,0.104424754772713,-0.103065570824072,0.591171776784237,0.305477025023382,0.747,0.747,0,0
"video",0.0971584453932955,-0.346494839309082,0.614294835546007,0.110737154223718,-0.443653284702377,0.407794810281144,0.213792040211315,0.8755,0.7635,0.8,0.669
"village",-0.26080622274494,-0.0733901970230496,0.49049115159589,0.123047572187646,0.187416025721891,0.351266573215419,0.122160935321173,0.664,0.579,0.666,0.645
"vision",-0.162951804779401,-0.261165710191828,0.440632877608777,0.149242039351416,-0.0982139054124271,0.37020714395404,-0.069034148843016,0.7085,0.2165,0.579,0.4205
"vitamin",-0.219479462811808,0.0283242611600325,0.592417169534473,0.0850254507058161,0.247803723971841,0.424130804026539,0.195550571183968,0.7635,0.6885,0.7695,0.7445
"vodka",-0.174182417551965,0.0907012476488217,0.707291586076011,0.0329247966018952,0.264883665200786,0.597691913717385,0.422707672497669,0.853,0.797,0.825,0.719
"voluntarily",0.0846326913981957,0.46806762569402,0.464531277311309,0.123507503390391,0.383434934295824,0.63783757658764,0.33466409638046,0.652,0.552,0.35,0.35
"vote",-0.29802129473084,-0.351072164847901,0.514625188568663,0.100101107655189,-0.053050870117061,0.329189896384753,0.083515581906968,0.8365,0.7615,0.85,0.8125
"voter",0.165529845856426,0.229577248850331,0.513452643273593,0.133951805903238,0.0640474029939048,0.413092853168925,0.172896014562131,0.849,0.68,0.8,0.627
"waitress",-0.247579672550286,0.051779085625954,0.704635069951067,0.122283403840275,0.29935875817624,0.887357158714569,0.700123954752333,0.9,0.674,1,0.894
"walk",-0.47386427936062,-0.310988355414088,0.427483599866045,0.0940829244831445,0.162875923946532,0.554027932502208,0.324420629834957,0.836,0.734,0.825,0.702
"wallet",-0.293247134048696,-0.30955393194807,0.636185415841404,0.125960407278699,-0.0163067978993739,0.408017119335288,0.08450759483566,0.873,0.8005,0.7875,0.7125
"warrior",-0.397022419484474,-0.270391571578492,0.566022428819527,0.123087244526591,0.126630847905982,0.576469127588543,0.340880185209042,0.867,0.7845,0.85,0.8
"wash",-0.366309814175732,-0.36422618744321,0.615921889308429,0.0903531589445633,0.00208362673252138,0.578078132440083,0.237403240670525,0.851,0.7385,0.8115,0.7065
"watch",-0.534713337803895,-0.268464447906442,0.318724711833255,0.135373799734413,0.266248889897453,0.608572196655692,0.300429451502399,0.8285,0.7185,0.7565,0.669
"watson",0.712171084747093,1.19055211188684,0.537353648331826,0.11868812497934,0.478381027139743,0.518817741407346,0.334437572561708,0.9085,0.856,0.9,0.9
"weak",-0.341892855682358,-0.300688222473822,0.631190329899819,0.128721794554473,0.0412046332085361,0.688584000719699,0.373131549429786,0.7955,0.584,0.8,0.625
"wealth",-0.220400832591984,-0.179344532546263,0.479877271185874,0.0881620564571036,0.041056300045721,0.488232023306165,0.208364007489365,0.838,0.668,0.8,0.694
"weapon",-0.258166050075786,-0.144867238163342,0.577761495738388,0.104641204573624,0.113298811912443,0.535081024071253,0.230806816014374,0.88,0.705,0.9,0.85
"web",-0.0787779077306978,0.0300719421157392,0.547284531649015,0.147147225520989,0.108849849846437,0.721837976009116,0.49811899512611,0.9,0.69,0.8875,0.7135
"wedding",-0.256477307042732,-0.149418393064125,0.622551010519912,0.114842659249235,0.107058913978607,0.486527685691688,0.214761977356548,0.864,0.8155,0.7925,0.7675
"week",-0.470378081324059,-0.0410905062863392,0.823429421141756,0.0341354791038056,0.42928757503772,0.695033701978034,0.541512268706096,0.836,0.7185,0.8615,0.8365
"weekly",-0.377491812424797,-0.225829991578025,0.630926563010941,0.106963103137583,0.151661820846772,0.710077343414294,0.523672997620706,0.757,0.6325,0.775,0.669
"western",-0.230455633757046,0.0768725968690494,0.56382249443118,0.124979382935721,0.307328230626096,0.482225361198311,0.193953745390857,0.667,0.4645,0.2,0.011
"wet",-0.498833967044032,-0.317614801461617,0.57921391433793,0.104392369055643,0.181219165582416,0.478857937567202,0.218807146498342,0.5435,0.4125,0,-0.112
"whistle",-0.160078646349221,-0.0448453732679331,0.534955051641057,0.107536133271377,0.115233273081288,0.318167721443956,0.123338212611425,0.781,0.7755,0.771,0.771
"wide",-0.344753363602088,-0.297296112753744,0.496438318814901,0.111670016133697,0.0474572508483446,0.413607047128324,0.16857603685892,0.72,0.634,0.25,0.25
"wife",-0.533738451426609,-0.310717359758158,0.874292451649368,0.142894748369202,0.223021091668451,0.653213291676875,0.425313469805481,1,0.9495,1,0.975
"win",-0.314284598108208,-0.279256159938675,0.413179130553372,0.148955498487949,0.0350284381695325,0.56829121442587,0.251556768130437,0.8075,0.7015,0.75,0.644
"winner",-0.43006480211842,-0.34530424586586,0.561016139536156,0.0808838694990047,0.0847605562525595,0.454734504317823,0.265973765643811,0.846,0.761,0.739,0.685
"winter",-0.458339447078638,-0.283657648522328,0.778523611268108,0.122152591650333,0.17468179855631,0.549056173799783,0.286072005753658,0.8625,0.7465,0.8715,0.799
"wire",-0.16541551914274,-0.00551346468660355,0.576671906437537,0.141901444179926,0.159902054456136,0.574100896614673,0.334585443605804,0.8735,0.8285,0.825,0.8
"wish",-0.373274586360295,-0.291147950173145,0.432119713554959,0.129257783268208,0.0821266361871504,0.458737271423918,0.142760362950069,0.8605,0.6355,0.8585,0.6805
"witch",-0.21700411653544,-0.0538960816547646,0.506956613917689,0.0567195838757503,0.163108034880675,0.368087954017529,0.270281328994142,0.769,0.634,0.7195,0.5735
"wizard",-0.22617265370771,-0.199319667248103,0.584371700233765,0.103937099324261,0.026852986459607,0.635170223543885,0.459145248466807,0.883,0.838,0.875,0.875
"wolf",-0.407967406797366,-0.408178518978905,0.470935706755026,0.138380221172856,-0.00021111218153852,0.535509650870037,0.32751550203062,0.6645,0.6145,0.8,0.8
"woman",-0.325011058103875,-0.407949642648502,0.412840911441718,0.137589702714013,-0.082938584544627,0.483484669964673,0.194044194944657,0.7385,0.4585,0.766,0.675
"work",-0.496747632730381,-0.454042300184011,0.560504600092379,0.147046849119157,0.0427053325463697,0.676964937615281,0.344392426905194,0.8625,0.478,0.8935,0.6585
"worker",-0.375127618972295,-0.209932422302025,0.462837864261483,0.0975933586823306,0.16519519667027,0.445943650280044,0.221692968086803,0.752,0.506,0.706,0.706
"world",-0.317215391845171,-0.294983070844407,0.330290755904886,0.122081927395912,0.022232321000764,0.447391341773581,0.2253700977189,0.8615,0.6315,0.769,0.587
"worry",-0.287815516810546,-0.154739442793918,0.388872982699661,0.136424470071632,0.133076074016628,0.682738460554114,0.442115267453082,0.8415,0.7405,0.9,0.8775
"worthless",-0.192659726817837,0.0864094202519983,0.727854474693342,0.117889838893065,0.279069147069835,0.820736692845206,0.595630020392008,0.8585,0.8035,0.8,0.8
"worthy",-0.150739574174032,-0.0723914991311543,0.428142850413381,0.0715461075820749,0.0783480750428777,0.478489817147217,0.209290567791007,0.7625,0.6485,0.7465,0.6345
"write",-0.419416269594018,-0.38094497459727,0.583795125068693,0.141355971237516,0.0384712949967485,0.571295485585495,0.175474166394781,0.862,0.579,0.8,0.6875
"writer",-0.25463734027568,-0.192922572790886,0.627340441177399,0.145172974799852,0.0617147674847949,0.429235342271538,0.155401574384751,0.88,0.779,0.8625,0.84
"writing",-0.443362645303208,-0.146468473044829,0.600848136862456,0.118768143429205,0.296894172258379,0.57072014043804,0.325268769586744,0.8645,0.575,0.8735,0.6735
"yeah",-0.581566250579948,-0.294268306485844,0.43666029069923,0.103504828182473,0.287297944094104,0.574279822257665,0.373408326443665,0.7695,0.732,0.2,0.2
"yellow",-0.502375382345927,-0.282457064623269,0.79232224835585,0.135681408756733,0.219918317722658,0.438467803980683,0.194209933172527,0.7815,0.6695,0.75,0.694
"yesterday",-0.289004995387071,-0.25741839524389,0.683225877622291,0.112387525213293,0.0315866001431815,0.572883083893444,0.378943709310647,0.88,0.7945,0.825,0.7735
"young",-0.34700388176803,-0.2346533544811,0.340890700712315,0.122840636761096,0.11235052728693,0.566619441188791,0.299292544127028,0.8385,0.72,0.2,0.2
"zone",-0.356032305503164,-0.103289726479894,0.509470528199424,0.148014764155273,0.25274257902327,0.613985615633091,0.337419627452636,0.8035,0.728,0.8325,0.7315
